age,block,categorization,center,colormap,completionCode,converged,correct,correlation,currentOffsets,distance,education,engagementCorrect,expdistance,gender,generationTime,iterations,prolificId,requestedDistance,responseTime,selection,stimulus,stimulusCorrect,subjectid,trialNum,keep,ciede2000_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
55-64,4,731.887,0.05,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.1432173568303321,bachelor,6,0.15,female,124,2,5c794023c44ec600161822b0,0.15,29477,2,38,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.07,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.197612088739072,bachelor,6,0.2,female,324,8,5c794023c44ec600161822b0,0.2,9646,1,39,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.03,Hue-7 with Wave-1,,True,0,0.07,35.777629911166144,0.0999308342012062,bachelor,6,0.1,female,188,4,5c794023c44ec600161822b0,0.1,12470,2,40,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.1,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.2567724677364242,bachelor,6,0.25,female,296,9,5c794023c44ec600161822b0,0.25,3569,4,41,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.14,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.299397415125757,bachelor,6,0.3,female,231,7,5c794023c44ec600161822b0,0.3,7512,2,42,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.14,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.305772742590782,bachelor,6,0.3,female,853,25,5c794023c44ec600161822b0,0.3,5432,2,43,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.165,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.356673029558848,bachelor,6,0.35,female,228,6,5c794023c44ec600161822b0,0.35,3079,4,44,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.05,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.1494977744957359,bachelor,6,0.15,female,179,3,5c794023c44ec600161822b0,0.15,10870,2,45,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.07,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.2037312435811388,bachelor,6,0.2,female,148,5,5c794023c44ec600161822b0,0.2,35211,2,46,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.165,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.3418204360871833,bachelor,6,0.35,female,341,10,5c794023c44ec600161822b0,0.35,5355,2,47,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,4,731.887,0.1,Hue-7 with Wave-1,,True,1,0.07,35.777629911166144,0.2402882998736422,bachelor,6,0.25,female,82,1,5c794023c44ec600161822b0,0.25,5006,1,48,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
55-64,5,346.471,0.14,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.2978998160346002,bachelor,6,0.3,female,248,6,5c794023c44ec600161822b0,0.3,3675,1,50,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.05,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.1466642269766493,bachelor,6,0.15,female,96,1,5c794023c44ec600161822b0,0.15,8105,4,51,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.14,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.2944320624954133,bachelor,6,0.3,female,591,19,5c794023c44ec600161822b0,0.3,3073,3,52,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.165,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.3540437040261128,bachelor,6,0.35,female,488,12,5c794023c44ec600161822b0,0.35,3189,2,53,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.1,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.2506349871132395,bachelor,6,0.25,female,1349,41,5c794023c44ec600161822b0,0.25,3973,4,54,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.05,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.1509495183091074,bachelor,6,0.15,female,87,1,5c794023c44ec600161822b0,0.15,40119,1,55,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.165,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.3508446042211045,bachelor,6,0.35,female,260,7,5c794023c44ec600161822b0,0.35,4489,3,56,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.1,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.2472593658968561,bachelor,6,0.25,female,193,4,5c794023c44ec600161822b0,0.25,8032,2,57,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.07,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.200488439347031,bachelor,6,0.2,female,376,10,5c794023c44ec600161822b0,0.2,4222,1,58,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.03,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.0980144335879869,bachelor,6,0.1,female,126,3,5c794023c44ec600161822b0,0.1,4188,4,59,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,5,346.471,0.07,Hue-5 with Wave-3,,True,1,0.07,59.57774964865331,0.1996934598780322,bachelor,6,0.2,female,116,2,5c794023c44ec600161822b0,0.2,4814,2,60,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,6,666.378,0.07,Hue-5 with Wave-6,,True,0,0.07,59.57774964865331,0.1944894303249487,bachelor,6,0.2,female,136,2,5c794023c44ec600161822b0,0.2,25821,2,62,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.1,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.2492475429333909,bachelor,6,0.25,female,197,5,5c794023c44ec600161822b0,0.25,6160,3,63,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.1,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.2461125945734474,bachelor,6,0.25,female,98,1,5c794023c44ec600161822b0,0.25,5468,3,64,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.165,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.3437550441759143,bachelor,6,0.35,female,362,10,5c794023c44ec600161822b0,0.35,4046,4,65,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.14,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.3078901497834744,bachelor,6,0.3,female,401,11,5c794023c44ec600161822b0,0.3,4421,1,66,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.14,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.3054237199642008,bachelor,6,0.3,female,301,7,5c794023c44ec600161822b0,0.3,3669,1,67,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.07,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.1903253401775402,bachelor,6,0.2,female,145,3,5c794023c44ec600161822b0,0.2,5015,4,68,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.03,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.0915955553542253,bachelor,6,0.1,female,124,3,5c794023c44ec600161822b0,0.1,9274,1,69,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.05,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.1595519261491457,bachelor,6,0.15,female,172,5,5c794023c44ec600161822b0,0.15,3544,3,70,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.03,Hue-5 with Wave-6,,True,1,0.07,59.57774964865331,0.1053989777621304,bachelor,6,0.1,female,103,1,5c794023c44ec600161822b0,0.1,3085,3,71,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,6,666.378,0.05,Hue-5 with Wave-6,,True,0,0.07,59.57774964865331,0.1437487381633972,bachelor,6,0.15,female,95,1,5c794023c44ec600161822b0,0.15,7047,3,72,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,2,438.930,0.07,Hue-3 with Wave-6,,True,1,0.07,20.31696601,0.4069821137839519,bachelor,6,0.2,female,225,7,5c794023c44ec600161822b0,0.2,19944,2,13,65,2,,false,157.940,126.585,444.738,355.138,3.696,293.114
55-64,5,346.471,0.03,Hue-5 with Wave-3,,True,1,0.07,59.57774965,0.3907652580605036,bachelor,6,0.1,female,329,8,5c794023c44ec600161822b0,0.1,13491,4,49,65,2,,true,148.860,206.353,219.119,327.503,3.062,239.037
55-64,6,666.378,0.165,Hue-5 with Wave-6,,True,1,0.07,59.57774965,0.3940954213424482,bachelor,6,0.35,female,155,2,5c794023c44ec600161822b0,0.35,8945,1,61,65,2,,true,173.337,217.770,428.130,408.036,5.115,235.808
55-64,3,935.586,0.03,Hue-7 with Wave-0,,True,1,0.07,35.77762991,0.4000422700658186,bachelor,6,0.1,female,303,6,5c794023c44ec600161822b0,0.1,11447,3,25,65,2,,true,139.414,279.782,38.406,350.675,4.366,156.756
55-64,4,731.887,0.03,Hue-7 with Wave-1,,True,1,0.07,35.77762991,0.3953267354017852,bachelor,6,0.1,female,203,5,5c794023c44ec600161822b0,0.1,10959,2,37,65,2,,true,135.043,278.443,75.558,288.374,4.035,150.470
45-54,1,586.881,0.03,Hue-5 with Wave-5,,True,0,0.07,6.811468106593916,0.0990385457918657,high_school,6,0.1,male,74,4,5da88a6037d42100144928bd,0.1,30541,1,1,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.07,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.2092549982858826,high_school,6,0.2,male,80,2,5da88a6037d42100144928bd,0.2,10941,1,2,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.03,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.0940533714523648,high_school,6,0.1,male,71,2,5da88a6037d42100144928bd,0.1,8646,3,3,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.1,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.2526563451056434,high_school,6,0.25,male,92,5,5da88a6037d42100144928bd,0.25,15507,4,4,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.07,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.1925194980757908,high_school,6,0.2,male,85,3,5da88a6037d42100144928bd,0.2,12498,3,5,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.14,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.2900751083322591,high_school,6,0.3,male,80,7,5da88a6037d42100144928bd,0.3,12035,3,6,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.165,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.3430667135167591,high_school,6,0.35,male,172,16,5da88a6037d42100144928bd,0.35,18610,1,7,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.14,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.2935275079128878,high_school,6,0.3,male,172,14,5da88a6037d42100144928bd,0.3,4396,3,8,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.05,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.1507683677493737,high_school,6,0.15,male,58,1,5da88a6037d42100144928bd,0.15,5474,1,9,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.05,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.1502168431606728,high_school,6,0.15,male,65,2,5da88a6037d42100144928bd,0.15,10516,1,10,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.165,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.3418836845697283,high_school,6,0.35,male,230,23,5da88a6037d42100144928bd,0.35,4623,2,11,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,1,586.881,0.1,Hue-5 with Wave-5,,True,1,0.07,6.811468106593916,0.2577115232271954,high_school,6,0.25,male,55,1,5da88a6037d42100144928bd,0.25,9220,2,12,65,3,,true,168.773,223.807,374.634,365.119,3.593,179.353
45-54,2,372.230,0.165,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.3551138220352222,high_school,6,0.35,male,324,37,5da88a6037d42100144928bd,0.35,5285,1,14,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.03,Hue-3 with Wave-6,,True,0,0.07,32.081024138343125,0.1082939708010639,high_school,6,0.1,male,63,1,5da88a6037d42100144928bd,0.1,15520,3,15,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.1,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.2438119505387707,high_school,6,0.25,male,148,11,5da88a6037d42100144928bd,0.25,5741,2,16,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.03,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.1057325187985602,high_school,6,0.1,male,65,2,5da88a6037d42100144928bd,0.1,8900,1,17,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.05,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.1446524121475031,high_school,6,0.15,male,92,5,5da88a6037d42100144928bd,0.15,14950,2,18,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.1,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.2599534312515263,high_school,6,0.25,male,59,1,5da88a6037d42100144928bd,0.25,7722,1,19,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.165,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.3550063449773851,high_school,6,0.35,male,64,2,5da88a6037d42100144928bd,0.35,6218,3,20,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.07,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.192770966078441,high_school,6,0.2,male,91,7,5da88a6037d42100144928bd,0.2,8386,4,21,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.14,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.3023249346448567,high_school,6,0.3,male,62,1,5da88a6037d42100144928bd,0.3,9372,4,22,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.14,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.3051136638494515,high_school,6,0.3,male,96,5,5da88a6037d42100144928bd,0.3,6030,4,23,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,2,372.230,0.05,Hue-3 with Wave-6,,True,0,0.07,32.081024138343125,0.144008465171958,high_school,6,0.15,male,77,3,5da88a6037d42100144928bd,0.15,10918,2,24,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,3,536.540,0.07,Hue-5 with Wave-9,,True,0,0.07,6.811468106593916,0.1946592807060082,high_school,6,0.2,male,82,3,5da88a6037d42100144928bd,0.2,8809,2,26,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.165,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.3435532872423634,high_school,6,0.35,male,161,13,5da88a6037d42100144928bd,0.35,14253,3,27,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.05,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.1487832921681172,high_school,6,0.15,male,76,4,5da88a6037d42100144928bd,0.15,7384,1,28,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.14,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.2939703423248917,high_school,6,0.3,male,69,2,5da88a6037d42100144928bd,0.3,7063,1,29,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.05,Hue-5 with Wave-9,,True,0,0.07,6.811468106593916,0.1543715035690152,high_school,6,0.15,male,119,9,5da88a6037d42100144928bd,0.15,13001,2,30,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.14,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.2973396201568531,high_school,6,0.3,male,119,10,5da88a6037d42100144928bd,0.3,4645,2,31,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.1,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.2405102309936544,high_school,6,0.25,male,65,2,5da88a6037d42100144928bd,0.25,7470,1,32,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.03,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.1082518990846569,high_school,6,0.1,male,88,6,5da88a6037d42100144928bd,0.1,8230,4,33,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.07,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.2010299376132114,high_school,6,0.2,male,100,8,5da88a6037d42100144928bd,0.2,7590,3,34,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.165,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.3444741270411548,high_school,6,0.35,male,239,26,5da88a6037d42100144928bd,0.35,5623,4,35,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,3,536.540,0.1,Hue-5 with Wave-9,,True,1,0.07,6.811468106593916,0.2537403007271408,high_school,6,0.25,male,54,1,5da88a6037d42100144928bd,0.25,7301,3,36,65,3,,true,189.601,211.384,658.122,395.151,3.142,340.417
45-54,4,372.230,0.03,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.0941649366656429,high_school,6,0.1,male,77,3,5da88a6037d42100144928bd,0.1,17132,2,38,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.14,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.2912491969778252,high_school,6,0.3,male,92,4,5da88a6037d42100144928bd,0.3,7135,3,39,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.1,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.243850816221484,high_school,6,0.25,male,55,1,5da88a6037d42100144928bd,0.25,6492,3,40,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.165,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.3417428469124473,high_school,6,0.35,male,72,2,5da88a6037d42100144928bd,0.35,6257,2,41,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.165,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.3497318664379801,high_school,6,0.35,male,125,9,5da88a6037d42100144928bd,0.35,4239,4,42,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.07,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.2066954727700885,high_school,6,0.2,male,92,5,5da88a6037d42100144928bd,0.2,6501,3,43,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.03,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.0933200305170596,high_school,6,0.1,male,73,2,5da88a6037d42100144928bd,0.1,9574,1,44,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.07,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.1966165189398995,high_school,6,0.2,male,136,10,5da88a6037d42100144928bd,0.2,6116,1,45,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.05,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.1400792115331597,high_school,6,0.15,male,104,6,5da88a6037d42100144928bd,0.15,6062,4,46,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.14,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.3097175301063535,high_school,6,0.3,male,88,4,5da88a6037d42100144928bd,0.3,5582,2,47,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,4,372.230,0.05,Hue-3 with Wave-6,,True,1,0.07,32.081024138343125,0.1518273722952296,high_school,6,0.15,male,74,3,5da88a6037d42100144928bd,0.15,6785,3,48,65,3,,false,155.895,134.736,415.840,362.432,3.139,304.756
45-54,5,854.922,0.165,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.3458996422382892,high_school,6,0.35,male,86,7,5da88a6037d42100144928bd,0.35,5559,2,50,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.1,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.2554861598230296,high_school,6,0.25,male,55,1,5da88a6037d42100144928bd,0.25,6596,2,51,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.1,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.2512419878096155,high_school,6,0.25,male,156,13,5da88a6037d42100144928bd,0.25,5218,4,52,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.07,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1964876218350277,high_school,6,0.2,male,68,3,5da88a6037d42100144928bd,0.2,7846,2,53,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.03,Hue-7 with Wave-5,,True,0,0.07,3.8909157970068255,0.0910343609922753,high_school,6,0.1,male,65,2,5da88a6037d42100144928bd,0.1,14831,1,54,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.165,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.3567056133366612,high_school,6,0.35,male,143,11,5da88a6037d42100144928bd,0.35,5071,2,55,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.03,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1022147374577212,high_school,6,0.1,male,130,9,5da88a6037d42100144928bd,0.1,5765,1,56,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.05,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1430919423146995,high_school,6,0.15,male,108,7,5da88a6037d42100144928bd,0.15,9492,4,57,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.05,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1426782465642854,high_school,6,0.15,male,55,1,5da88a6037d42100144928bd,0.15,6837,2,58,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.14,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.290507550614813,high_school,6,0.3,male,100,6,5da88a6037d42100144928bd,0.3,6480,4,59,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,5,854.922,0.07,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1916990340638442,high_school,6,0.2,male,81,3,5da88a6037d42100144928bd,0.2,6233,3,60,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.07,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1918804166296957,high_school,6,0.2,male,58,1,5da88a6037d42100144928bd,0.2,5165,2,62,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.03,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.0927081684346994,high_school,6,0.1,male,141,11,5da88a6037d42100144928bd,0.1,10474,3,63,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.165,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.3538508781169824,high_school,6,0.35,male,113,6,5da88a6037d42100144928bd,0.35,5035,2,64,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.05,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1556943784907559,high_school,6,0.15,male,228,23,5da88a6037d42100144928bd,0.15,9556,3,65,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.14,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.2907043105997605,high_school,6,0.3,male,57,1,5da88a6037d42100144928bd,0.3,4813,2,66,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.165,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.3554513448988521,high_school,6,0.35,male,131,9,5da88a6037d42100144928bd,0.35,3899,2,67,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.07,Hue-7 with Wave-5,,True,0,0.07,3.8909157970068255,0.1992864764239954,high_school,6,0.2,male,62,1,5da88a6037d42100144928bd,0.2,5974,2,68,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.14,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.2943054353630609,high_school,6,0.3,male,62,1,5da88a6037d42100144928bd,0.3,6448,4,69,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
45-54,6,854.922,0.05,Hue-7 with Wave-5,,True,1,0.07,3.8909157970068255,0.1425099496237675,high_school,6,0.15,male,126,9,5da88a6037d42100144928bd,0.15,7620,4,70,65,3,,true,193.104,295.253,362.794,417.191,4.836,194.532
